seller_id,total_price,total_freight,total_orders,avg_review_score,total_revenue
23c38debaffe4a25a30fdbd9b586a13f,5382.18,834.38,41,4.304347826086956,6216.56
23d7c96d4a1160db1c726b248601b25a,5568.6,716.15,24,3.875,6284.75
240b9776d844d37535668549a396af32,13332.09,839.56,35,4.3428571428571425,14171.65
247587846358bb1d2e4c6522020b36fe,99.0,22.51,1,5.0,121.51
249f0e9905a6e06ad6c6bea7547ab9f6,347.95,39.04,3,3.6666666666666665,386.99
24a6daf925d9d591870a66660416de31,29.0,18.23,1,4.0,47.230000000000004
2528513dd95219a6013d4d05176e391a,9498.2,1348.78,66,4.134328358208955,10846.980000000001
2528744c5ef5d955adc318720a94d2e7,1098.0,56.980000000000004,2,1.5,1154.98
252e76235acb79183cfca6e34f13337d,57.2,12.84,1,1.0,70.04
253c025bab43881055aeecde5e2d8b77,44.92,15.41,1,5.0,60.33
253f95b3a0e6983ae18aed49fbc2b845,799.5,91.44,5,4.4,890.94
257e61d3251fb5efb9daadddbc2cf7ca,7729.0,1077.18,12,4.75,8806.18
258447aad3f7b01e2643c89f64dc5647,51.9,19.55,1,5.0,71.45
259f7b5e6e482c230e5bfaa670b6bb8f,2651.5,876.1800000000001,43,4.0,3527.6800000000003
25be943a321c8938947bdaabca979a90,479.0,95.63,3,4.333333333333333,574.63
25c5c91f63607446a97b143d2d535d31,1950.0,239.78,7,4.2,2189.78
25cf099de44674fde97473224f9d59ab,650.2,330.98,22,4.590909090909091,981.1800000000001
25debeafbce801fdd479539350185eee,64.99,18.12,1,1.0,83.11
25e6ffe976bd75618accfe16cefcbd0d,1218.18,290.85,18,4.111111111111111,1509.0300000000002
262237171f48e85819065498cac80d7b,239.6,43.870000000000005,2,4.75,283.47
2646baaf662d4d92ac48f047e35db92d,1263.05,286.34,15,4.555555555555555,1549.3899999999999
26562f211dd1364af2a8596dc945e8ae,99.0,16.11,2,5.0,115.11
265fdc289dffa9f1ad801c74f7d0de47,495.0,51.55,1,5.0,546.55
26785a546900236d66f2e4197c211158,589.6,178.32,10,4.6,767.9200000000001
269c5fc9fcadee614364c3620c30a1f9,209.6,45.12,3,5.0,254.72
269cff2d3c8d205c11f37a52402ea93b,1281.59,133.41,4,4.4,1415.0
26af45f5dfd967225a832838aa4e24a3,547.1,183.41,9,4.1,730.51
26b482dccfa29bd2e40703ba45523702,344.78,67.63,3,5.0,412.40999999999997
26bad72add1f86e08a776ce4ffdaf1ca,541.0,95.86,5,4.6,636.86
26d6bbee02420494d471c9f6436929c0,434.51,247.19,12,4.6923076923076925,681.7
26d8a1c7c75d513045798992ead43aa2,2741.34,241.55,13,3.7857142857142856,2982.8900000000003
26e13b6ff5b641b329e5524241ee2c93,119.69999999999999,69.97999999999999,4,4.0,189.67999999999998
26e2c91ef821e1ff8985f408788fe35b,1476.9,230.58,9,2.8181818181818183,1707.48
26e2e5033827d2ba53929f43e03d8ffe,139.49,15.29,1,5.0,154.78
26f6b7ab07be3e9e69ce82a6552efc19,54.8,25.95,2,3.0,80.75
270297ead4c65a6cd2593960d2af6b21,4693.75,261.59,6,2.4285714285714284,4955.34
270572bb714b00531be85e16e1550f26,96.99,14.77,1,5.0,111.75999999999999
2709af9587499e95e803a6498a5a56e9,173.98000000000002,93.67,5,4.0,267.65000000000003
270d3ef21830ad0ecf3a6c53d08a533a,170.0,79.7,2,3.3333333333333335,249.7
271b8923c6a549e02d3c9fd1f8c0422b,105.19,13.4,1,4.0,118.59
271c58a1d139c45eaf3316107c6d3a3b,3597.63,634.92,27,4.185185185185185,4232.55
2745f798279e0ed033addcc1474776d7,1015.62,190.17,11,4.2,1205.79
276677b5d08786d5dce7c2149dcce48b,2789.6,558.42,26,4.0,3348.02
282f23a9769b2690c5dda22e316f9941,2389.28,846.87,43,4.326086956521739,3236.15
28405831a29823802aa22c084cfd0649,210.0,72.83,6,4.5,282.83
28872dc528e978a639754bc8c2ce5a4c,1009.9,29.0,1,5.0,1038.9
289cdb325fb7e7f891c38608bf9e0962,13005.25,2014.48,105,4.578512396694215,15019.73
28a26ebce31d5918b181ede016fd693b,29.9,17.14,1,5.0,47.04
28c7d8743fbc8679f484868cc0fcaefb,201.5,68.86,3,5.0,270.36
28f10b1c5e5abb9d4857745bede6147c,835.0,350.42,28,4.0,1185.42
2953ce3a88f5e3c3b696d77fc9e4c8eb,363.0,129.72,11,4.583333333333333,492.72
296729ffb9b684050dd24836dac4494a,114.0,35.61,2,5.0,149.61
297d5eccd19fa9a83b2630071ff105e4,834.97,141.76,8,5.0,976.73
299c89a525fee36c567f4fe72f038100,189.0,53.67,1,3.0,242.67000000000002
29c322e3f09f886f8bacbe91dfbd979e,48.98,56.59,1,5.0,105.57
29e6e05b65f93bc224c644319dc52ecf,475.6,83.32,4,4.75,558.9200000000001
2a1348e9addc1af5aaa619b1a3679d6b,300.7,100.77,7,2.857142857142857,401.46999999999997
2a167ca73899c85001a837d8fb4962f6,4097.0,100.62,2,4.333333333333333,4197.62
2a261b5b644fa05f4f2700eb93544f2c,4270.0,1722.34,40,3.253731343283582,5992.34
2a5b78b41cd05baeac8df54c6606b92c,10367.18,567.89,23,4.5,10935.07
2a6fbeaa7ab9e5d59a35841a8da71ce4,591.19,246.63,11,4.0,837.82
2a73cba571d90c694b7caca072ccf6ce,342.78,38.7,1,5.0,381.47999999999996
2a7dc43cecabf23403078e2188437d1d,1151.96,254.27,15,3.8,1406.23
2a84855fd20af891be03bc5924d2b453,9935.9,2488.0,109,4.294642857142857,12423.9
2aa3443d7bf9d9bb11133f420d75e083,119.69999999999999,37.4,3,3.6666666666666665,157.1
2aafae69bf4c41fbd94053d9413e87ee,94.0,29.869999999999997,2,4.5,123.87
2addf05f476d0637864454e93ba673d5,209.0,18.17,1,5.0,227.17000000000002
2b03ac196f5ed62ac483960fe0fa3b65,85.0,15.47,1,5.0,100.47
2b1a40c1daabc6ca280c4b815c101841,1327.94,221.78,3,4.75,1549.72
2b3b9ce054da76a7428df143a567b156,301.0,62.28,5,3.1666666666666665,363.28
2b3e4a2a3ea8e01938cabda2a3e5cc79,6155.85,273.67,14,4.285714285714286,6429.52
2b402d5dc42554061f8ea98d1916f148,299.89,63.9,1,5.0,363.78999999999996
2ba91c7ad80ff88b23b7db823b43c233,740.4,99.93,6,3.8333333333333335,840.3299999999999
2be17df1c49978426251562096c3cc09,132.9,22.86,1,5.0,155.76
2bf28e311bba65237358230cabac3f15,294.0,183.88,7,3.875,477.88
2bf6a2c1e71bbd29a4ad64e6d3c3629f,25879.4,546.03,15,3.9375,26425.43
2c00c85d30361cd2ced2969cffbbffa3,49.8,7.71,1,5.0,57.51
2c2c9832d1bb38c5b0034a3b47d313ee,49.9,18.45,1,3.0,68.35
2c3d56f92f360fb89d849b84e8f50eae,133.6,27.02,1,5.0,160.62
2c43fb513632d29b3b58df74816f1b06,858.0,72.17,3,3.6666666666666665,930.17
2c4c47cb51acd5ea5db5e0ae0e26542a,1307.6299999999999,168.60000000000002,6,4.625,1476.23
2c538755f1ca9540af144f266e70df6c,334.99,24.92,1,5.0,359.91
2c54051840f19eca309a5423cf22df36,12.35,13.47,1,4.0,25.82
2c9005d8043aff18b8557ffb7b13cda4,109.9,19.74,1,5.0,129.64000000000001
2c9e548be18521d1c43cde1c582c6de8,3606.7,1600.4,72,4.02970297029703,5207.1
2cb6eb1b7185064167657fa09f541105,900.2,116.88,4,5.0,1017.08
2cb98e27ce1c18abdb42209b34c382a7,62.49,57.21,1,4.0,119.7
2d20f1cd18725c91147da0791d498022,99.8,19.89,1,5.0,119.69
2d22fc3089eb907b29ebff50581fb472,317.70000000000005,59.69,3,3.6666666666666665,377.39000000000004
2d2322d842118867781fc737e96d59a1,176.4,104.97,8,4.9,281.37
2d2c62bef4c8ba0dd74e0e228e808539,3204.0,439.84000000000003,14,4.0,3643.84
2d34636518ba88f5349b732fcf8ba2e4,150.0,18.63,1,5.0,168.63
2d42ebcda99fd55f6f4bc2f1ca035d50,921.5,282.47,10,4.0,1203.97
2d50d6282f8aa2257819a77bfaa0efe0,1075.6,287.23,13,3.769230769230769,1362.83
2d518637f53161b973e01f56ea4bb88e,1219.8899999999999,319.81,13,4.923076923076923,1539.6999999999998
2d9e8987a2ea5cf88dce330249043ff1,239.8,104.37,2,4.5,344.17
2dcf93836ae3ce0d7c93e2f10876467a,1443.8,178.64,9,4.166666666666667,1622.44
2dee2ce60de9709b1a24083217181a1f,1011.0,301.2,5,4.8,1312.2
2e13c71026e1a39ba5cc1b86dcb679aa,3299.0,464.81,21,4.16,3763.81
2e1a7d075abe038c1b2743005fe42ff1,239.60000000000002,40.2,4,4.75,279.8
2e1c9f22be269ef4643f826c9e650a52,5483.88,928.39,60,4.129032258064516,6412.27
2e2f44824ab87a0cb961f68bf4073e7f,48.0,17.93,1,2.0,65.93
2e3be8a987a30d7544dbbda6861cc14e,1153.94,107.61,5,2.5,1261.55
2e7ea2aafec5835e781b21d6d1faf1f1,528.4,118.22,7,4.5,646.62
2e90cb1677d35cfe24eef47d441b7c87,6224.8,1208.38,55,4.071428571428571,7433.18
2ea0861cc19e94cad86438c984c52da4,165.6,62.449999999999996,6,3.3333333333333335,228.04999999999998
2eb70248d66e0e3ef83659f71b244378,36381.18,2955.2,182,2.804232804232804,39336.38
2f4b0d3b9634b647d4edee577d7ebb7e,58.7,22.169999999999998,2,5.0,80.87
2f73e04d12cdf0c945ded66bb3fcf6c7,379.0,43.63,1,4.0,422.63
2fa13c8bd5705d279f7ed5cc9ec61c68,87.4,61.3,2,5.0,148.7
2fb25ab44bdbeae6a4d816e0d0c9d500,387.1,25.86,1,5.0,412.96000000000004
2ff6b7bff164ef05590a52734e1296da,410.9,74.19,3,5.0,485.09
2ff97219cb8622eaf3cd89b7d9c09824,4189.5,1314.66,83,4.544444444444444,5504.16
3076499bbc033a927bf4a8a41bcf7fd4,359.33,124.3,7,4.444444444444445,483.63
3078096983cf766a32a06257648502d1,1553.52,236.1,8,4.375,1789.62
30829ded4523ab9224b93bc49a62c95f,3968.52,405.03999999999996,10,3.4285714285714284,4373.5599999999995
3092c0b297aacfb4bb6e056ebe13b9b8,884.6,223.86,13,4.285714285714286,1108.46
30a2f535bb48308f991d0b9ad4a8c4bb,499.20000000000005,129.82999999999998,6,4.875,629.03
30a81d8cf85fb2ada1b1b094c9583a95,1071.45,134.25,14,4.882352941176471,1205.7
312ba1d77e9c332ef21f9598b7f64cd7,351.0,77.7,5,3.2,428.7
31344c16881c08a8a72c6d2eb29918c1,2608.8,840.1700000000001,12,4.916666666666667,3448.9700000000003
31561f325664a8a7aba4c8d0c3a9b3db,2702.19,627.17,36,4.578947368421052,3329.36
318f287a62ab7ac10b703ac37435a231,693.0,435.90999999999997,19,3.5714285714285716,1128.9099999999999
31ae0774c17fabd06ff707cc5bde005f,2589.94,459.38,5,4.0,3049.32
31be790e64fc99f8ff48ec2bd18a3104,241.39999999999998,72.28,6,4.333333333333333,313.67999999999995
31da954dc0855f2495c6310f70a2f931,2084.0,197.09,15,4.133333333333334,2281.09
31e60bf8d103ce47932a85f5562deb16,181.0,58.04,1,5.0,239.04
31eec405c9bb71dec8e2629a92e764fa,256.89,170.24,5,4.6,427.13
323ce52b5b81df2cd804b017b7f09aa7,1499.4,228.6,17,4.3125,1728.0
3289d8c3eef4873f91ce0b1343c0dd58,199.99,19.28,1,5.0,219.27
3296662b1331dea51e744505065ae889,517.8,27.71,1,5.0,545.51
32b8764b4ef628b53608fc34011fcc13,8884.0,2970.42,36,4.2368421052631575,11854.42
32f1bb9dfa65bc7df5c0d9d95a616be4,246.49,48.31,4,3.4,294.8
333c4210e76a1aa2ab817b99437e3ff1,335.0,67.43,2,5.0,402.43
334cab711dee080b079fa5779b584783,1069.7,351.66999999999996,11,4.961538461538462,1421.37
33576ec5412fb5905d876f12f33bfde6,801.0,174.24,9,3.888888888888889,975.24
3361277dc30b7cccdb0c286b24219756,781.11,155.78,8,4.333333333333333,936.89
33a17d60c64393351ebf1ef860f4e0f2,6288.75,1046.39,33,4.527777777777778,7335.14
33a6f4b1e7cdc205511e76ba1b6e0186,8536.16,1650.77,90,4.462264150943396,10186.93
33ab10be054370c254ddfcf0a6253422,213.2,52.33,4,5.0,265.53
33ac3e28642ab8bda860a2f693000e78,1460.43,163.32,12,3.5833333333333335,1623.75
33c51922b6e3c16b24a8f28e5833c99d,4338.87,226.37,10,3.7777777777777777,4565.24
33cbbec1e7e1044aaf11d152172c776f,730.67,398.83,15,4.6875,1129.5
33cbda8716511e27e556dff9d8418bf2,196.8,37.57,2,5.0,234.37
33d677f27a69b84051204ee4ae76eaca,165.0,173.49,9,4.6,338.49
33dd941c27854f7625b968cc6195a552,6787.5,380.91,5,4.4,7168.41
33fd411ed63a7c2f9005e3f065d9f85d,24.9,18.23,1,4.0,43.129999999999995
34056b8b55c1775a22af2331670a799c,5559.2,1607.77,71,4.126760563380282,7166.969999999999
340636a908b13bbe0f4fb63fbe1d0c03,490.5,36.0,3,5.0,526.5
343e716476e3748b069f980efbaa294e,435.9,150.7,7,4.7272727272727275,586.5999999999999
3442033154be05bac582e173ef54fd12,161.0,8.39,1,5.0,169.39
3492e68f37fd1df87f4f2f2ea247f445,787.86,169.4,8,3.5555555555555554,957.26
34a557286ead8fe75c989e0afcf7d98c,414.9,58.56,4,4.75,473.46
34d1ca11b242c0fee2c834ae8d788566,3621.75,310.40999999999997,11,4.0,3932.16
34f563c82a85b99ae9e6d60db5fc2e28,2332.3,246.2,8,4.625,2578.5
35281d148dcf7134bae913c57db4e6da,119.99,17.03,1,5.0,137.01999999999998
353e21e8bf8de2722b4fae1636664b76,156.0,76.78,3,1.6666666666666667,232.78
35857757f553273b1056c1cabdace7fb,54.9,26.46,1,5.0,81.36
3586b8580d9c917874e053a1bb37b5ff,365.0,250.20999999999998,8,4.5,615.21
35b96509602ec4b7da831b5cd73ff2c2,558.9,47.55,2,4.5,606.4499999999999
35fb511489d9ee3ee27a76debce9df06,35.0,23.28,1,4.0,58.28
365e4bce19bda0082c3d15d83fdb8bcd,408.70000000000005,48.96,4,4.5,457.66
36890be00bbfc1cdb9a4a38a6af05a69,1361.3,239.57999999999998,13,4.230769230769231,1600.8799999999999
36a968b544695394e4e9d7572688598f,1354.21,745.37,56,4.169491525423729,2099.58
36f98ad67cc981f50ce8aed093d5783c,119.4,39.22,2,4.0,158.62
373ee4a3a775a733770ca3f790b8b9ac,68.41,22.78,2,5.0,91.19
37515688008a7a40ac93e3b2e4ab203f,1245.4,477.77,32,4.064516129032258,1723.17
376a891762bbdecbc02b4b6adec3fdda,1486.94,384.43,15,4.8125,1871.3700000000001
376d67b61dce0c990155286e7ae486a4,94.0,17.91,1,4.0,111.91
377bc18334c78dd2f1535ef22a3ad225,135.98,88.46,1,5.0,224.44
3785b653b1b82de85ab47dd139938091,1022.9,321.0,12,4.733333333333333,1343.9
37be5a7c751166fbc5f8ccba4119e043,1196.0,154.54999999999998,6,3.857142857142857,1350.55
37dd29b36c458d82f74a953c40c43645,1532.48,127.21000000000001,2,3.5,1659.69
381c83fdca332ea6afd896da20bf6e4a,2209.8,410.21,17,4.529411764705882,2620.01
382229d1e840115ffe3dbf5ff460e417,4037.06,853.27,45,4.3125,4890.33
389e45560e33d2d0747f949dcddbc08e,39.0,8.43,1,5.0,47.43
3903c788ded8dc03b5ebab37a2f3e9a1,119.97999999999999,51.269999999999996,5,4.0,171.25
391bbd13b6452244774beff1824006ed,63.9,17.7,1,1.0,81.6
391fc6631aebcf3004804e51b40bcf1e,11687.32,3170.1,165,4.129943502824859,14857.42
392353362d22cc2c236e1ee81ff19890,288.7,191.97,5,4.6,480.66999999999996
392e0502231ae2f8b29994ef6398cd77,109.9,21.26,1,3.0,131.16
392f7f2c797e4dc077e4311bde2ab8ce,52.0,36.56,2,5.0,88.56
3935fe5fe0f82787a9dcb8deb62be09d,1681.69,419.65999999999997,16,3.9411764705882355,2101.35
3968920b9aa752ab98f7d5888c9252f2,523.3,157.71,8,4.1,681.01
3969863bb8af7f72580b3b1ffd3a17b3,388.38,151.6,7,4.0,539.98
397c4d0c005b6f41f90098ac724e28cb,8177.0,445.37,5,4.4,8622.37
3986c0b54f6b748b75e7bd4e092aa3e5,24.99,15.28,1,5.0,40.269999999999996
398cb257329ef7af7f1943a8974a3cbc,145.9,15.47,1,5.0,161.37
39a5005f2605cbdb4f9ac14485cabfd1,501.07,232.59,3,5.0,733.66
39c763cca83e654764b7a4a650fb9b7c,455.0,129.32,7,3.857142857142857,584.3199999999999
39d54ff918774174706fb065d7f9dc07,913.6999999999999,191.66,12,3.5384615384615383,1105.36
39d61be7a92eb77b7da367bd4845bc0e,700.59,209.03,7,4.214285714285714,909.62
39f776d2974049026ff531fc42ef2a3e,94.68,22.37,1,5.0,117.05000000000001
3a1a1fec38dd360f15fc912e821e169d,1231.85,259.52,8,4.375,1491.37
3a3c180dd702a725bd0ba4117689239e,41.9,35.48,1,4.0,77.38
3a3e46d10f74d8a6ca76e2b538f106a0,260.0,51.56,1,5.0,311.56
3a4127e1ba7208ea37044c5092aae170,1842.6999999999998,81.45,5,4.0,1924.1499999999999
3aa3c89ae3cd482385568be76120f63c,29.9,19.04,1,4.0,48.94
3ab971ce71839580d2ae5b4e40fe8044,4917.0,880.25,35,3.888888888888889,5797.25
3ac588cd562971392504a9e17130c40b,11.9,7.39,1,5.0,19.29
3ade81dab5a172b88e1871c28ae05260,2844.0,893.34,14,4.375,3737.34
3afc536624bc2e65bddfb5db33cc01f3,208.0,77.23,4,3.0,285.23
3b15288545f8928d3e65a8f949a28291,2955.75,547.1,20,3.2,3502.85
3b18f9856c6eb2413eafedb58e9eecd9,315.0,20.09,1,5.0,335.09
3b872fd4747f01cc56206f2934198618,1597.56,714.12,15,3.8823529411764706,2311.68
3bb32fedaa74e4ad20f4ce067733bd31,103.69999999999999,58.86,2,4.666666666666667,162.56
3bb548e3cb7f70f28e3f11ee9dce0e59,1448.6499999999999,258.99,12,3.9166666666666665,1707.6399999999999
3bdff180c7e1f6551a643b99c265a120,556.1,174.68,7,3.4444444444444446,730.78
3be634553519fb6536a03e1358e9fdc7,1741.27,618.16,29,4.0285714285714285,2359.43
3bfba5a77604f6dfae7e6dd7aaf65821,2095.5,122.69,4,5.0,2218.19
3c010235b7345c92f125d14ee232a76b,3578.0,427.32,15,4.666666666666667,4005.32
3c03b12bab54d8b37d79d914bfdb1aa0,2470.56,437.42,23,3.5,2907.98
3c487ae8f8d7542beff5788e2e0aea83,4640.2,406.51,18,4.666666666666667,5046.71
3c4e0452bff7a2a788179488d3d77032,340.6,78.71,4,4.0,419.31
3c7c4a49ec3c6550809089c6a2ca9370,471.67,398.4,29,3.8484848484848486,870.0699999999999
3cfa1358a6caa965278721344c8d76f2,3140.2799999999997,81.25,5,4.8,3221.5299999999997
3d0cd21d41671c46f82cd11176bf7277,120.69999999999999,56.33,3,4.0,177.02999999999997
3d2400ac620cffa23ac81bd192f7f555,105.0,8.9,1,5.0,113.9
3d2531eccfbde1d7c8db7a3a12fb267a,1999.54,213.06,10,4.222222222222222,2212.6
3d3ccf2b2f8134b10dce9dd446f0e075,608.6,141.93,3,3.3333333333333335,750.53
3d4824f20035949c710eaf111f869d39,449.96999999999997,125.60000000000001,8,3.7777777777777777,575.5699999999999
3d49bfdd1b43a7fe169b3740067acc61,215.0,61.82,3,4.666666666666667,276.82
3d4b1ae7539303b5704493798893e82c,104.0,17.44,1,5.0,121.44
3d5d0dc7073a299e31fa718ce1bc00b6,674.8,352.32,21,4.2727272727272725,1027.12
3d68c634a99a1ba46dbca3967a69c623,594.0,263.7,2,5.0,857.7
3d871de0142ce09b7081e2b9d1733cb1,18552.6,5237.96,220,4.125,23790.559999999998
3d8fa2f5b647373c8620330c4e077a9f,3501.74,793.98,42,4.186046511627907,4295.719999999999
3db66a856d18a9cba7c9241fc5221c50,4029.5,913.26,34,4.114285714285714,4942.76
3df020b72d3d44b3af9d110fa3940b65,2195.6,823.9300000000001,21,4.545454545454546,3019.5299999999997
3dfd3dc96f7f8598eca74e9ac8a2fa31,100.0,30.27,2,3.0,130.27
3e35a8bb43569389d3cebef0ce820f69,55.8,28.88,1,5.0,84.67999999999999
3e46a38ee171c503c3b4a3f23fe3bf0c,59.9,9.11,1,5.0,69.00999999999999
3e51f9cbe317bc3a88f2c76583811ee4,76.09,8.69,1,5.0,84.78
3e8bd881d92466e63ba9e3e809cd3c50,1627.39,164.99,7,4.857142857142857,1792.38
3ea00e1dea2b0659dbaf654735929220,75.0,23.46,1,4.0,98.46000000000001
3ea08c48e851106d2f584349daba335f,170.0,22.94,1,4.0,192.94
3f2af2670e104d1bcb54022274daeac5,177.8,129.7,1,5.0,307.5
3f3486b61f45078d4f31ee5e43d8c5bb,2981.64,650.9,27,4.555555555555555,3632.54
3f84fefc07dc159b268d4a77d3e8c425,200.6,51.32,3,5.0,251.92
3f995f07c49d0d55a99d5c54957f7d81,531.0,130.66,9,4.555555555555555,661.66
3f9be91358837bff69df67edfa3e42e8,569.7,132.36,7,4.428571428571429,702.0600000000001
3f9c56764fabca627406093dcb3ef0b4,649.5,76.13,5,4.8,725.63
3fac58ce0ad699020c7944d53c41329c,1244.95,183.01999999999998,10,4.5625,1427.97
3fd1e727ba94cfe122d165e176ce7967,486.3,113.0,7,3.4285714285714284,599.3
402916f742e5c740cc751493d9cf5053,1252.0,226.43,9,4.7,1478.43
404e1ba01358af4cd63f679b2c4d1fa1,239.2,119.19,4,5.0,358.39
406740ee611378a662d274c7d8c43c4a,1790.0,182.08,8,4.1,1972.08
406822777a0b9eb5c50e442dd4cd3ec5,2609.69,672.15,30,4.193548387096774,3281.84
4091f77d8c768fc3e81c20761471761d,165.0,25.880000000000003,2,3.5,190.88
40d54b51e962dbe09cabbcfd33298dee,3669.47,221.68,16,3.823529411764706,3891.1499999999996
40db9e9aa57f7bb151bcda6b0f9bdbb7,21388.0,614.12,11,2.5,22002.12
40ec8ab6cdafbcc4f544da38c67da39a,117.8,39.2,2,5.0,157.0
411f3b52d857390502ee4e4d5ceabc2d,1804.01,378.71,21,4.2592592592592595,2182.72
4125d9385a25e82d2f72d3a0fd55bc3f,42.9,18.4,1,5.0,61.3
412a4720f3e9431b4afa1476a1acddbe,1569.4,382.06,15,4.25,1951.46
41958cbd3335433c8740300e8cd600d5,32.99,7.39,1,5.0,40.38
41ab63a91b8b264e8c8780368bf1dd5b,1614.58,156.43,7,4.285714285714286,1771.01
41b14765bd56c8ad10971074380f9c0c,395.5,119.13000000000001,8,4.1,514.63
41b39e28db005d9731d9d485a83b4c38,1090.0,292.59,19,3.5,1382.59
41c2bad7229b0c25e6becf179ebf63ff,34.0,7.98,1,5.0,41.980000000000004
41da412d33e8da4f22baf55cb1bde82c,713.9,314.94,12,4.764705882352941,1028.84
41e0fa5761c886a630994a55c12087e7,423.6,68.31,5,5.0,491.91
4200ddf1967c5e41e48db62bc6d4b5ac,103.39999999999999,82.36,4,4.4,185.76
4221a7df464f1fe2955934e30ff3a5a1,849.5,239.54,5,4.8,1089.04
427165bf50f8ca07efc7bdc2bfcf1688,1603.5,89.4,5,3.2,1692.9
42b6488f5b8246d9141712abd4b1b693,247.99,41.81,2,4.0,289.8
42b729f859728f5079499127a9c2ef37,3665.66,1131.03,92,4.633928571428571,4796.69
42bde9fef835393bb8a8849cb6b7f245,129.0,17.83,1,2.0,146.82999999999998
42d4b7e70819438f5ada61c965e92d7e,49.6,51.18,1,1.0,100.78
42ef3192a9ff87a22d1867b74b3ee205,545.29,176.78,13,4.923076923076923,722.0699999999999
42fa4ee7240e9b8eb4576358ec142ba7,3495.7,465.05,20,4.842105263157895,3960.75
430315b7bb4b6e4b3c978f9dfa9b0558,656.4,150.34,7,4.142857142857143,806.74
4305fe92735c8a43d154ff6dd2b8d927,839.4000000000001,146.17000000000002,5,3.1666666666666665,985.5700000000002
431050a06a317f2b38168dec3dcd2b46,1370.0,206.15,10,4.5,1576.15
431af27f296bc6519d890aa5a05fdb11,2189.2000000000003,350.8,18,4.0,2540.0000000000005
4324dd16853115efb0fd9d0d131ba6f4,89.69999999999999,69.84,1,5.0,159.54
432c37c9dfba871172ec162e20118b8c,143.0,56.989999999999995,3,3.6666666666666665,199.99
43402bdf22aa2310e8f99e2f94f78628,649.95,187.15,4,2.8,837.1
4342d4b2ba6b161468c63a7e7cfce593,528.9,34.54,2,1.0,563.4399999999999
4371b634e0efc0e22b09b52907d9d469,4410.0,755.12,45,4.277777777777778,5165.12
4391ea5c5990502176a1dcda44a2373d,95.0,17.38,1,4.0,112.38
439a47cc365d6e3bd526812ea9de3c29,964.0,171.31,5,3.5555555555555554,1135.31
43b2c864251aa0ce4030c746984e088a,94.8,34.52,2,3.0,129.32
43f8c9950d11ecd03a0304a49e010da6,121.99,15.73,1,5.0,137.72
44073f8b7e41514de3b7815dd0237f4f,973.23,185.86,8,3.25,1159.0900000000001
440dd6ab244315c632130ecfb63827b1,3125.3,584.78,20,3.7,3710.08
446cc09cdbb130904da114e807dbec40,252.8,54.17,3,4.666666666666667,306.97
44717f64ec2a457979cf83c429077666,107.0,63.91,2,5.0,170.91
44ed138eca6214d572ce1d813fb0049b,129.79,56.01,2,4.666666666666667,185.79999999999998
4559697a8f7e637227c2eeaed843baff,1418.4,327.28,16,3.9375,1745.68
455befea1bb853c75ccbca94cff26e5c,19.99,22.06,1,3.0,42.05
455c5640e8c5bd1b2ee85c0158f85727,6509.6,413.82,7,4.571428571428571,6923.42
455f46ef09a9e45667e2981df84b5cc2,29.9,18.31,1,4.0,48.209999999999994
457fe919b032a3f7dadba6fb92cf7855,1104.89,141.22,9,4.833333333333333,1246.1100000000001
45ba18c210d42734ec52c0c1c574e9ee,5099.44,924.33,35,4.052631578947368,6023.7699999999995
45d33f715e24d15a6ccf5c17b3a23e3c,262.59,71.12,3,3.0,333.71
461ff5303b6c9c1a4a07f40c5aece516,67.8,44.629999999999995,2,3.0,112.42999999999999
466222e777149751370e7e98fb623b0c,87.9,17.55,1,5.0,105.45
4677a5437afda5fa7140b927b07be1cc,3415.7,420.0,11,4.363636363636363,3835.7
46dc3b2cc0980fb8ec44634e21d2718e,9059.58,1165.19,42,4.2439024390243905,10224.77
46ef1a25845fc051c2998d878354810c,22.35,22.96,1,5.0,45.31
4736e9d642ef4257cd7622516931eb51,659.92,256.49,12,3.9285714285714284,916.41
47648caee88ccfe951fbb27fbf7b4cbe,1564.99,68.0,3,3.6666666666666665,1632.99
47efca563408aae19bb7206c2d969ea9,1017.0,168.2,5,4.6,1185.2
48162d548f5b1b11b9d29d1e01f75a61,4840.0,408.08,15,4.095238095238095,5248.08
4830e40640734fc1c52cd21127c341d4,5487.93,1723.05,120,4.229508196721311,7210.9800000000005
483ca627d131e18f988349b1655c0acd,264.0,19.73,1,5.0,283.73
48436dade18ac8b2bce089ec2a041202,846.8100000000001,215.26999999999998,10,4.0,1062.08
485452467ff670447e84a8370c3fc898,42.9,16.11,1,5.0,59.01
4867209cb29b56b92893d7bde3ce8012,150.0,19.15,1,4.0,169.15
4869f7a5dfa277a7dca6462dcf3b52b2,98210.8,9890.51,559,4.184859154929577,108101.31
48b6c3f4c6a93171da04b75313f2130f,290.26,37.8,2,5.0,328.06
48e954b2da4f6a750c844173b347ed40,397.79999999999995,159.01,2,4.166666666666667,556.81
49067458c68f7701fd334ce326accbe0,784.6,446.36,11,3.2142857142857144,1230.96
4917cee8d902e13428c3ec4b1ca6f315,1388.9,276.25,7,4.857142857142857,1665.15
49383af7ab774e4e8f3000f49c83dc4b,660.0,242.23,8,4.583333333333333,902.23
4965a7002cca77301c82d3f91b82e1a9,8.49,7.87,1,5.0,16.36
497709c2976a8fa308730a2dec5b0726,76.0,18.04,1,5.0,94.03999999999999
